frame_timecode,frame_id,figure_index,fig_box_min_x,fig_box_min_y,fig_box_max_x,fig_box_max_y,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
70.0,1750,1,274.6117,114.43464,356.20624,326.57022,321.87683,129.87173,326.8521,128.8758,318.89166,125.88797,331.8274,137.83926,310.9312,132.85956,336.80267,160.74593,301.9757,159.74998,344.7631,186.64041,290.03506,186.64041,346.7532,215.52272,275.10922,186.64041,329.83728,209.54707,304.96088,210.54301,307.94604,245.40099,305.95593,268.30765,313.91638,315.1169,313.91638,314.12097
70.04,1751,1,275.43384,114.85194,356.61633,327.4319,322.4603,130.32137,327.41043,129.32335,319.4902,126.32926,332.3606,137.30757,311.56995,130.32137,336.3207,161.26024,302.65967,160.2622,344.24094,186.21094,291.76935,186.21094,346.221,214.15572,276.91888,178.22672,329.3905,210.1636,305.62976,210.1636,307.60983,243.09853,305.62976,270.0453,314.54004,317.95062,314.54004,318.94867
70.08,1752,1,275.56458,113.52438,355.6859,331.21378,322.54932,130.00087,327.4951,129.0023,319.58185,125.007996,331.4517,136.9909,311.66864,130.00087,335.4083,159.95813,301.7771,156.9624,344.31067,183.92393,283.97238,166.94815,347.2781,212.88261,278.03745,164.951,329.4734,208.88832,306.72287,206.89116,306.72287,242.83987,303.7554,265.8071,325.51675,288.77432,314.63608,318.7316
70.12,1753,1,285.0252,109.24955,356.5647,329.08963,321.29175,128.73538,327.2534,128.73538,319.30453,124.73828,330.2342,136.72955,311.3557,128.73538,335.2022,159.71284,301.41968,155.71574,344.14465,186.69322,305.3941,180.69757,349.11267,214.67287,312.3493,147.72156,331.22778,207.67795,306.3877,207.67795,308.3749,246.6496,304.40048,263.63724,328.24698,293.61545,314.33652,317.598
70.16,1754,1,285.281,109.0498,359.31366,330.2807,321.31024,129.47878,327.23285,128.48224,319.33603,124.4961,331.18124,136.45453,311.4392,128.48224,334.14255,156.38524,295.64557,156.38524,345.00067,184.28822,302.5553,173.32634,349.9362,213.18776,312.4263,147.41641,330.19415,207.20854,305.5166,208.20508,312.4263,252.05264,305.5166,261.02145,330.19415,296.89676,314.4005,317.824
70.2,1755,1,284.70322,109.95224,363.87918,336.55588,322.80664,130.41644,328.74484,129.4182,320.82724,125.42518,331.71396,138.40248,311.91995,128.41994,333.69333,159.36581,298.06415,154.37454,345.56973,186.31866,298.06415,179.33089,353.48734,216.26628,320.82724,175.33788,331.71396,208.28024,305.98175,209.2785,319.83755,256.19644,306.97147,262.18594,331.71396,303.11438,314.88904,317.08994
70.24,1756,1,284.35806,110.279106,364.15274,336.01382,322.75925,131.75388,328.74387,130.75504,319.76694,126.759735,332.73358,139.74448,311.78748,129.75621,333.73102,162.71748,296.826,156.72452,344.7028,186.6893,296.826,182.694,354.67712,215.65526,316.77466,180.69635,331.73615,210.66113,306.80032,210.66113,324.75412,260.60245,306.80032,264.59775,334.72845,311.54257,314.7798,318.53436
70.28,1757,1,284.81525,112.53391,365.24762,336.93265,322.05246,133.97646,329.00342,132.97913,320.06647,127.99249,332.97537,141.95508,312.12253,130.98448,334.96136,164.89362,296.23465,156.915,346.87726,195.81078,299.21362,184.84018,354.8212,220.74397,312.12253,152.92569,332.97537,213.76268,308.15057,212.76535,328.0104,263.62906,307.15756,267.61838,335.95435,312.49814,314.10852,317.48477
70.32,1758,1,282.61432,113.57841,363.211,337.71762,321.91763,135.99232,327.88776,133.99998,318.9326,130.01529,332.86285,144.9579,311.96744,133.0038,334.8529,168.86609,296.0471,157.90817,345.79813,197.75514,297.0421,185.80104,354.75333,221.66333,310.9724,157.90817,334.8529,216.68245,308.98236,217.67862,329.8778,265.495,307.98734,268.48352,335.84793,314.30753,313.95746,318.29224
70.36,1759,1,284.57358,116.52923,361.9954,334.86868,321.7956,136.96739,327.75113,135.97041,318.81784,130.98549,331.72147,143.94629,312.8623,131.98248,334.69925,167.87389,296.98093,158.90103,345.6177,197.7834,293.01056,183.82564,353.5584,222.708,310.87714,158.90103,336.68442,217.72308,309.88455,217.72308,329.7363,267.57227,309.88455,268.56924,335.69183,315.4275,314.8475,319.41544
70.4,1760,1,282.28717,121.08186,359.7813,335.46417,320.53748,139.52872,326.49857,136.53734,318.55045,132.54883,332.45966,144.51434,311.59586,134.54308,335.44022,167.44827,296.69315,159.47125,344.38184,197.36208,292.7191,186.39368,352.32996,223.28738,309.60883,165.45401,336.43372,217.30461,309.60883,218.30174,329.47913,266.16385,309.60883,269.1552,335.44022,316.0202,314.5764,318.01443
70.44,1761,1,285.1182,119.36645,355.6448,336.7608,320.3815,138.81227,327.33484,137.81505,319.38815,132.82893,331.30817,143.79839,311.4415,134.82338,335.2815,168.72893,297.53485,161.74837,343.22815,195.65392,291.57486,189.67058,351.1748,223.57613,311.4415,163.74281,334.28815,219.58723,308.46152,217.59279,330.31482,268.4511,310.44818,270.44556,335.2815,314.3233,314.4215,317.31497
70.48,1762,1,283.22348,122.2665,355.23447,336.12387,321.20187,139.75484,327.12057,136.75684,319.22897,133.75883,332.05286,143.75217,312.32382,134.75816,336.9851,168.7355,298.5135,160.74084,343.89026,195.71751,290.62186,190.72084,349.809,225.69751,309.36444,184.72484,334.02576,218.70218,307.39154,217.70285,330.07996,268.66885,308.378,268.66885,335.99866,315.6375,314.29672,317.6362
70.52,1763,1,281.43207,116.88836,354.58453,339.35135,321.4682,139.33418,327.3995,136.3414,318.50256,133.34862,332.34222,143.32454,311.58273,136.3414,337.28497,166.26915,297.7431,162.2788,344.2048,196.19691,288.84616,191.20895,348.15897,227.12225,305.65146,188.21617,332.34222,219.14153,306.64,216.14874,329.3766,269.02112,306.64,268.02353,335.30786,315.90793,313.55984,318.9007
70.56,1764,1,281.2462,118.58519,354.5618,336.02502,321.3716,139.03252,327.31613,137.03766,319.3901,134.04536,332.2699,142.02481,312.45486,135.04279,337.22363,165.96313,295.6121,161.97342,345.14966,196.88348,288.67682,191.89633,347.13116,226.8064,305.5196,189.90147,332.2699,219.82439,303.5381,219.82439,329.29764,269.6959,304.52884,269.6959,335.24216,315.5777,313.44562,317.57257
70.6,1765,1,279.3316,118.82061,352.26813,333.5896,321.79465,138.29965,326.7903,137.30074,318.79727,134.30396,332.7851,141.29643,311.80334,135.30289,339.779,165.27065,295.81726,162.27386,344.77466,195.23842,286.82507,192.24164,345.77377,222.2094,304.80942,192.24164,330.78683,219.21262,302.81116,219.21262,327.78943,268.15997,302.81116,269.1589,335.78247,314.11053,313.8016,318.10626
70.64,1766,1,278.97772,117.93531,353.8905,340.58597,321.42828,138.4032,327.42133,136.40633,319.43063,133.41103,332.4155,141.3985,312.43875,135.4079,340.4062,166.35933,295.45853,163.36403,344.40155,194.31548,287.46783,193.31703,345.4004,222.2716,305.4469,193.31703,329.419,220.27473,301.45157,217.27943,327.42133,269.19797,303.44922,268.19955,335.41202,315.12592,313.4376,317.1228
70.68,1767,1,277.83517,117.34713,355.2056,337.17075,321.97598,137.83069,327.92755,135.83229,319.0002,132.8347,332.8872,140.8283,312.0567,134.8331,341.81458,167.80664,297.1778,162.81065,343.79843,195.7842,286.26657,191.7874,345.7823,222.76254,305.11322,191.7874,329.9114,220.76414,301.1455,219.76494,327.92755,269.72485,303.12936,269.72485,334.87106,313.68958,313.04865,317.68637
70.72,1768,1,278.29984,116.898155,354.9398,336.12622,322.59177,137.32622,328.5637,136.32973,320.6011,132.34377,333.5403,140.3157,312.63852,133.34026,339.51227,164.23149,296.71332,163.235,344.4889,194.12622,286.7601,191.13675,345.48422,221.03148,305.67123,191.13675,330.55435,220.03499,301.68994,219.0385,328.5637,268.86307,303.6806,268.86307,335.53098,313.70517,313.63385,317.69113
70.76,1769,1,277.0651,116.92549,354.37454,335.6457,322.16226,136.40057,328.10916,135.40186,320.17996,131.40697,333.06488,139.39674,313.24194,132.40569,340.0029,165.36353,297.3836,160.36992,345.9498,195.3252,285.48984,188.33414,345.9498,220.29326,303.33047,194.32648,331.08258,219.29454,303.33047,218.2958,329.1003,268.23193,304.32162,269.23065,336.03833,315.17188,313.24194,318.16806
70.8,1770,1,277.95724,114.33316,355.7498,336.3066,322.3389,136.83047,328.32294,133.83083,320.3442,130.83119,333.30963,138.83023,313.36282,130.83119,337.29898,162.82736,296.40805,157.82796,345.2777,191.8239,285.4373,186.8245,348.26974,218.82066,302.3921,193.82365,333.30963,216.8209,305.3841,216.8209,331.31494,268.8147,305.3841,267.81482,335.30432,314.80917,313.36282,317.80884
70.84,1771,1,279.0143,113.193985,352.2659,333.2873,322.07437,136.59756,328.01367,133.60988,320.0946,129.6263,332.9631,140.58116,313.16537,129.6263,337.91254,164.4827,294.35754,156.51552,344.84174,192.36781,285.44858,188.38423,348.8013,219.25705,306.23618,195.35551,334.9429,215.27345,308.21597,215.27345,333.953,267.06012,306.23618,266.0642,334.9429,315.85907,313.16537,316.85498
70.88,1772,1,279.85422,113.025246,355.2877,339.54022,321.04486,136.47504,327.00012,133.48145,319.05978,129.48999,333.94797,140.46649,312.11194,130.48785,336.9256,165.41307,295.23868,156.4323,344.86597,191.35751,285.31323,190.35965,349.82867,219.2977,303.17905,197.3447,335.93304,214.30838,309.1343,214.30838,335.93304,268.193,307.14923,267.19513,334.9405,318.08615,313.1045,319.084
70.92,1773,1,279.78632,112.65781,355.69556,338.37054,320.23795,136.12793,327.22958,133.13174,318.24033,129.13684,332.22363,140.12285,312.2475,131.1343,337.21765,164.09235,295.2678,157.10124,343.21048,190.0593,286.27856,195.05295,348.20453,217.02498,297.2654,197.0504,337.21765,214.0288,310.2499,214.0288,337.21765,268.9589,308.2523,268.9589,334.22122,317.8966,313.2463,318.89532
70.96,1774,1,281.5958,112.4139,357.0167,339.2329,320.7948,133.89676,327.7415,131.89836,318.81006,127.90154,331.711,137.89357,311.8634,129.89995,335.6805,162.87364,294.99292,156.87842,341.6348,188.8529,283.08435,196.84653,350.56622,217.82979,291.0234,199.84413,336.6729,212.83377,309.87863,213.83298,338.65765,266.7907,309.87863,267.78992,335.6805,315.75165,313.84814,317.75006
71.0,1775,1,276.61624,112.00732,355.0073,336.1532,321.76553,132.42949,326.727,131.43329,318.78864,127.44848,330.69614,138.40672,311.8426,129.44089,336.6499,163.31181,296.95822,156.3384,341.61136,188.21692,287.0353,184.2321,346.5728,216.11063,283.06613,207.14479,336.6499,213.12201,308.86572,215.11443,340.61905,263.9284,309.85803,267.91324,339.62677,307.76138,312.8349,315.73102
71.04,1776,1,274.76715,111.48336,357.5935,335.54886,322.1678,131.89821,327.15732,130.90237,318.17615,126.91898,332.14685,135.8816,311.1908,128.91068,337.13638,163.7653,298.218,158.78607,343.12384,190.65317,288.23892,187.66563,344.12173,215.54933,282.25146,211.56595,337.13638,215.54933,308.19705,216.54518,343.12384,259.36658,310.19287,267.33334,342.12595,304.1797,313.1866,316.12985
71.08,1777,1,276.8864,111.96471,361.8003,332.29388,320.34235,131.40552,326.33627,129.41159,318.34436,126.42069,331.3312,135.39337,310.35248,129.41159,338.3241,163.30838,299.36362,158.32356,344.31802,191.22339,289.37375,190.22643,345.31702,213.15662,283.37982,219.1384,336.32614,213.15662,308.3545,215.15054,345.31702,257.02307,310.35248,268.98663,347.31497,299.89255,313.34943,315.84396
71.12,1778,1,276.7602,111.82608,364.88043,331.2169,320.8203,131.27208,325.77087,128.2804,317.84998,127.28316,331.71158,135.261,309.92905,129.27762,338.6424,162.18625,300.0279,158.19733,344.58307,190.1087,291.11685,187.11702,344.58307,214.04225,284.18607,212.04779,335.67203,213.04503,308.93893,215.03949,347.5534,256.9232,309.92905,268.88995,350.52377,294.81796,312.89938,315.7598
71.16,1779,1,279.49228,112.28896,369.87564,337.77277,320.71106,131.74443,326.6704,128.75128,317.73138,124.760414,332.62976,134.73756,310.77884,129.749,339.5823,160.67818,301.8398,156.68732,347.5281,189.61194,290.91434,185.62108,345.54166,212.55942,285.94824,212.55942,336.60263,213.55713,308.7924,216.55028,349.51456,258.45435,309.7856,269.42923,355.4739,296.36755,313.75848,317.31958
71.2,1780,1,283.5668,110.24234,372.55698,334.92438,322.06256,130.71336,327.062,127.71761,318.063,125.720436,333.06134,132.71054,311.06378,128.7162,337.06088,156.67662,301.06488,153.68086,347.05978,186.63423,291.06598,186.63423,349.05957,208.60315,289.0662,214.59467,337.06088,212.59749,309.064,215.59325,350.05945,258.53247,310.06387,267.51978,359.05847,299.47455,314.06345,316.45053
71.24,1781,1,284.06396,108.9587,374.88556,340.56216,321.49045,129.42366,327.47867,127.42708,318.49634,124.43221,334.46497,132.41853,311.51004,126.42879,340.4532,158.3741,300.53162,150.38777,350.4336,187.32452,290.5512,181.33478,350.4336,207.29034,292.5473,206.29205,337.45908,209.28693,309.51398,209.28693,349.43555,261.19806,311.51004,265.19122,360.41397,307.11942,314.50418,316.10403
71.28,1782,1,287.53662,107.27141,372.6374,334.83167,322.66544,130.72609,328.6027,127.73187,319.6968,124.737656,335.5295,130.72609,313.75952,126.733795,340.4772,156.67593,304.85364,151.68558,349.38312,183.62387,293.96866,188.61423,336.51904,151.68558,302.87454,204.58336,337.50858,206.5795,310.7909,208.57565,349.38312,262.4715,311.78046,262.4715,362.2472,314.37122,312.77,315.36926
71.32,1783,1,286.65024,107.3615,375.16592,337.44427,322.95163,128.77614,328.91898,125.78805,319.96793,123.79599,336.87543,128.77614,314.00058,124.792015,343.83734,156.66495,305.04956,150.68878,357.76117,181.56569,294.10944,181.56569,357.76117,200.49023,302.0659,202.4823,338.86453,206.46642,312.01147,206.46642,348.81012,263.24008,310.02237,263.24008,360.74484,313.04153,307.0387,309.05743
71.36,1784,1,286.32147,106.65765,373.31116,332.7774,323.81702,129.0704,329.8163,126.08204,320.81738,123.09367,338.81525,128.07428,314.81808,126.08204,349.81393,153.97346,306.81903,150.98509,359.81274,176.88428,294.82047,174.89203,358.81287,199.79509,300.81976,202.78345,339.81512,206.76794,312.81833,206.76794,349.81393,263.5469,307.8189,260.55853,360.81265,312.3569,301.81964,305.38403
71.4,1785,1,283.83237,105.42762,374.1417,332.2294,325.0174,128.9071,330.97186,124.91059,322.04016,122.91234,339.90353,127.907974,315.0933,124.91059,347.84283,151.88701,308.14642,149.88876,359.75174,177.86432,300.20712,178.86343,359.75174,201.84335,300.20712,205.83986,340.89597,203.84161,314.1009,203.84161,349.82764,262.7901,306.1616,259.7927,360.74417,311.7473,297.22992,311.7473
71.44,1786,1,282.48837,103.400185,374.79593,331.55746,326.65704,124.82107,331.6198,122.82842,323.67938,120.835785,339.56024,126.813705,316.7315,123.824745,346.50812,152.71802,308.79108,148.73274,360.4039,180.61499,300.85062,180.61499,362.389,204.52667,298.8655,206.5193,341.54535,205.52298,315.73895,205.52298,350.47833,262.31323,306.80597,259.32428,360.4039,312.1292,292.9102,314.12186
71.48,1787,1,279.11533,104.23166,375.41934,336.2233,327.26733,124.73092,333.22427,121.731026,324.28885,119.7311,341.16687,128.73077,318.3319,124.73092,347.12384,153.72987,309.39648,153.72987,358.0449,181.72887,302.44672,183.72879,364.9947,207.72792,299.46823,212.72775,343.15253,207.72792,316.34625,208.72789,351.09512,262.72595,306.418,261.72598,361.02338,314.72406,289.53998,314.72406
71.52,1788,1,279.2613,104.70769,378.28717,336.16455,328.2791,123.164375,334.22064,121.16906,325.30832,118.17609,340.1622,129.15033,318.37653,125.1597,346.10376,155.08946,307.48367,154.0918,357.98688,187.01454,302.53238,184.02158,367.88947,215.94666,298.57135,215.94666,344.12323,211.95602,316.396,211.95602,352.04532,262.83664,305.50314,264.83194,361.9479,315.71255,287.6785,316.7102
71.56,1789,1,277.05472,105.56052,377.41214,339.4469,329.2207,123.05202,334.1889,121.05299,325.24615,118.05444,339.15707,129.0491,318.29068,126.05056,346.11255,157.0355,307.3607,155.03648,354.06165,189.01997,303.3861,189.01997,366.97894,218.00589,297.4243,219.0054,343.13162,211.0093,316.3034,211.0093,353.06802,262.98404,305.37338,264.98306,362.01074,313.9593,288.48157,314.9588
71.6,1790,1,280.49246,106.39139,378.67264,338.0704,328.59082,122.86856,334.54114,120.87133,324.62396,118.87409,339.49973,128.86026,317.68192,126.86302,345.45004,160.81598,306.773,154.82428,354.37552,192.77171,300.8227,188.77725,367.26788,221.73158,294.87238,218.73573,342.47488,213.74266,314.70676,210.74681,352.3921,263.6735,303.79785,263.6735,362.30927,314.6029,287.93036,314.6029
71.64,1791,1,276.57724,110.78329,378.86533,336.77002,328.71436,125.28243,333.6798,123.282555,324.742,122.282616,339.63834,131.28209,318.78348,128.28226,345.59686,163.2802,306.86642,158.2805,354.53467,192.2785,300.9079,188.27873,366.45172,219.27692,294.94937,212.27733,341.6245,212.27733,314.81113,212.27733,351.5554,264.27426,303.88718,264.27426,362.47937,316.2712,287.99774,316.2712
71.68,1792,1,273.9791,112.92458,376.98196,339.00858,327.95657,129.358,332.90863,127.36607,323.9949,125.374146,338.8511,134.33783,318.05243,133.34186,345.78397,165.21274,306.16748,158.24098,353.70728,190.11185,300.225,186.12799,363.6114,207.04324,297.25378,198.07956,340.8319,213.01904,314.0908,214.015,350.73605,264.8092,303.19626,264.8092,361.63058,314.60742,287.34967,314.60742
71.72,1793,1,274.23267,118.730675,375.06787,342.04175,326.647,133.18608,332.6372,131.19223,322.65353,130.19531,338.62744,139.16762,315.66495,139.16762,344.61765,167.08151,306.67963,163.09381,355.5997,187.01999,297.69434,186.02307,361.5899,194.99539,297.69434,183.0323,340.62418,214.93388,313.6682,217.92465,351.6062,265.77704,303.68454,265.77704,362.58826,314.6263,286.71228,313.6294
71.76,1794,1,275.5092,124.884315,375.78006,336.9374,326.6374,136.33319,331.60132,136.33319,321.6735,135.33763,337.55798,148.27985,314.72403,148.27985,342.5219,166.19983,307.77457,170.18204,360.39197,167.19537,316.7096,192.08424,363.3703,177.15092,324.65186,166.19983,340.53635,216.9731,314.72403,218.96422,350.46414,264.7597,303.80344,267.74637,361.38474,313.54187,287.91895,313.54187
71.8,1795,1,277.4286,124.32767,375.89893,339.89944,325.6691,138.79892,330.64236,137.8009,321.69052,136.80289,335.6156,149.77711,314.72797,147.78108,342.57816,165.74539,307.7654,167.74142,360.48184,171.7335,299.8082,173.72954,360.48184,165.74539,301.79752,159.7573,340.58887,217.6423,313.7333,219.63834,351.53,265.54715,304.78146,266.54517,363.4658,313.452,286.87778,316.44604
71.84,1796,1,276.14935,124.362465,370.05353,340.79352,324.5999,136.8297,330.59378,135.83232,320.604,135.83232,336.58768,146.80347,313.6111,147.80086,339.58463,163.7589,306.61826,167.74841,356.5673,166.75104,298.6264,174.73006,357.56628,158.77202,299.6254,159.7694,341.58258,217.61732,313.6111,218.6147,351.5724,265.4915,304.6203,266.48886,362.5612,313.36563,287.63763,314.363
71.88,1797,1,277.02225,117.7167,374.79825,336.36502,325.41138,133.1918,331.39767,131.19502,321.42053,130.19662,335.38852,140.18057,314.43652,138.18378,338.38168,160.14845,304.45938,160.14845,355.3428,168.1356,314.43652,191.09866,355.3428,165.14041,299.47083,168.1356,340.3771,215.06012,313.4388,216.05852,350.35425,263.98145,303.46167,266.97662,363.32452,312.90274,286.50052,315.89792
71.92,1798,1,275.39923,112.95127,375.03424,335.67847,324.71857,129.43109,330.69666,126.43475,320.73315,125.43598,335.6784,133.4262,314.75507,133.4262,339.66382,156.39806,305.7879,159.3944,353.6127,175.37482,296.82077,180.3687,353.6127,169.38216,296.82077,173.37726,339.66382,212.32954,312.76236,214.3271,350.62366,264.26593,302.79886,267.26227,362.57986,313.206,286.85727,316.20233
71.96,1799,1,280.82974,105.78427,375.09647,335.64914,324.98627,126.272224,330.93994,123.27399,321.01715,122.274574,336.89365,130.26988,314.07117,127.27164,343.8396,156.25461,306.1329,155.25519,353.76242,175.24344,292.24097,182.23932,353.76242,171.24579,293.23325,179.24109,338.8782,209.22346,313.0789,211.22229,349.7933,265.19055,302.1638,264.19116,362.69296,315.1612,286.2873,315.1612
72.0,1800,1,275.41397,104.91869,373.465,339.5101,324.43948,125.38305,329.39154,121.39001,320.4778,120.39175,336.32446,128.37784,313.54492,125.38305,342.26694,154.33263,305.6216,154.33263,351.18066,182.28394,295.71747,177.29263,347.21902,171.30307,291.7558,192.26656,338.3053,209.237,311.5641,210.23526,350.19025,264.14136,301.65994,264.14136,362.07523,314.05444,286.80374,315.0527
72.04,1801,1,279.01794,103.59569,373.2666,333.8504,323.166,126.023094,329.11856,123.032776,319.19763,121.03923,335.0711,128.01665,313.2451,125.02632,343.0078,155.9263,306.30045,153.93275,344.992,177.85533,297.37164,181.84242,347.9683,192.80693,289.4349,205.76498,337.05527,210.74886,311.2609,210.74886,349.95245,263.57785,301.34,263.57785,361.85754,313.41653,287.4507,314.41333
72.08,1802,1,278.09094,104.08781,370.79333,334.23834,322.44855,128.49771,328.42935,124.51242,318.46133,123.5161,334.41013,129.49403,312.48053,127.50139,343.38135,158.38739,305.50293,156.39474,347.36853,182.29913,297.52853,187.28075,349.36215,206.21088,289.55414,212.18881,337.40054,211.19249,309.49014,211.19249,349.36215,263.9976,301.51575,263.9976,362.32053,314.81006,287.56055,313.81372
72.12,1803,1,277.0898,106.38495,372.59116,332.76648,322.35345,129.82092,327.32748,125.83182,318.37424,125.83182,334.29114,130.81819,312.40543,128.82365,343.2444,158.74191,305.44177,155.75009,348.2184,184.67107,297.48334,188.66017,353.19244,212.59479,288.5301,215.58661,337.27554,210.60023,309.421,210.60023,349.21323,264.45312,300.46774,264.45312,362.1457,313.3196,287.53528,314.3169
72.16,1804,1,277.57217,108.0163,372.78445,334.77695,321.70703,130.49257,326.66602,126.49679,318.73166,125.49784,334.60037,131.49152,312.78088,128.49467,343.52652,159.46199,305.83832,157.4641,349.4773,185.43459,296.91217,190.4293,354.43625,211.40717,288.9778,217.40083,337.57574,212.40611,309.8055,212.40611,348.48547,265.35022,298.89575,265.35022,362.3706,314.29855,286.00244,315.29752
72.2,1805,1,278.31915,108.05802,372.2002,334.71588,321.7641,129.52562,326.75778,125.53165,318.7679,124.53315,333.7489,129.52562,313.77423,128.52713,342.73752,157.48341,306.78308,157.48341,350.72742,185.44122,298.7932,189.43518,357.71854,213.39902,290.80334,217.39299,336.74512,210.40353,308.78055,212.40053,348.72992,265.32065,298.7932,264.32214,361.71347,314.2468,286.8084,314.2468
72.24,1806,1,277.28278,108.19919,372.22644,334.2423,322.7558,129.60857,327.75284,125.62542,318.75818,124.62964,333.74927,128.61278,312.76172,127.61699,342.74393,155.49896,305.76587,157.49052,349.73978,184.37672,299.76944,188.35986,359.73386,213.25447,291.77417,217.23761,335.74808,209.27133,308.7641,209.27133,347.74097,265.03528,298.77002,262.0479,361.73267,313.82874,285.77774,315.8203
72.28,1807,1,278.87326,108.211464,371.62796,335.6476,323.2559,128.66077,327.24533,125.66819,319.26645,124.67066,334.22687,128.66077,313.28226,127.66324,343.20312,155.594,305.30338,156.59152,350.18466,184.52228,299.31918,188.51239,360.1583,213.45056,292.33765,217.44067,335.22424,209.46045,308.29544,209.46045,347.1926,264.32443,298.32184,263.3269,362.153,315.1983,286.3535,315.1983
72.32,1808,1,278.80045,109.2785,371.8959,335.76056,322.87222,129.73174,327.82413,125.74085,318.91074,124.74314,334.75677,129.73174,313.95883,128.73401,343.67017,154.67468,306.03583,157.66785,350.60278,185.60396,299.10318,186.60167,360.50656,213.54007,292.17053,218.52866,335.74713,210.54692,309.00696,210.54692,346.6413,264.4237,298.1128,263.426,361.49695,315.30734,286.22827,315.30734
72.36,1809,1,278.14886,108.26394,373.02985,337.14526,322.5931,128.75331,327.58685,125.75487,319.59686,124.75539,333.57935,129.75279,313.6044,128.75331,343.5668,156.7388,306.61316,157.73828,349.5593,185.72377,298.62317,188.72221,357.54926,211.7103,292.6307,218.70667,334.5781,210.71082,308.61066,210.71082,347.5618,264.68283,297.62442,263.68335,362.543,316.65588,286.6382,314.65692
72.4,1810,1,278.0563,108.642,372.6575,336.91446,323.3653,129.07687,327.3485,126.0864,319.38208,125.08958,334.31912,129.07687,313.4073,128.08005,344.27713,156.98792,306.43668,156.98792,350.25195,185.89578,298.47025,188.88625,357.22256,213.80682,292.49542,219.78775,335.3149,209.81953,308.42825,209.81953,347.26456,264.64478,297.47446,263.64798,362.20157,315.48276,286.52063,313.4891
72.44,1811,1,278.18726,109.48919,373.05255,334.9975,323.62274,128.94676,327.61707,125.95329,319.62842,124.95547,333.60855,129.94458,313.63693,128.94676,343.5944,155.88802,305.64825,156.88585,349.58588,184.82492,300.65536,187.8184,354.5788,210.76836,293.66528,220.7466,334.60715,209.77054,308.644,209.77054,347.5887,265.64868,297.6596,262.6552,361.56885,313.54425,285.67664,314.54208
72.48,1812,1,278.90283,108.60094,371.52124,335.8673,323.22025,129.03497,327.20383,125.047844,319.23666,124.05106,334.1751,129.03497,313.26126,128.0382,344.13406,155.9481,305.2941,156.94489,349.11356,184.85478,299.31873,188.84192,353.09714,210.77113,292.34744,220.73895,335.17102,209.77435,308.2818,209.77435,347.12177,264.59738,297.32693,263.6006,362.0602,315.4333,285.37616,315.4333
72.52,1813,1,277.76154,109.73163,372.0725,334.6888,322.93152,129.22792,327.89526,125.228676,319.95328,124.22887,333.85175,130.22772,313.00406,127.228294,343.7792,156.22278,306.05484,157.2226,347.7502,186.21707,299.1056,189.21649,352.71393,213.21193,293.1491,219.21078,334.84448,210.2125,308.0403,210.2125,346.75745,265.20203,297.12012,263.20242,361.64865,314.19272,286.1999,314.19272
72.56,1814,1,279.54636,109.54897,374.12094,338.01746,322.85156,130.00139,327.82916,126.01067,319.865,125.01299,334.79782,130.00139,313.89188,128.00603,343.75754,155.94104,304.93216,157.9364,346.74408,186.8691,297.9635,187.86678,350.72617,211.81107,291.9904,219.7925,333.8023,210.81339,307.91873,210.81339,346.74408,264.68805,296.968,264.68805,361.6769,313.5743,286.01724,314.572
72.6,1815,1,279.86752,109.37219,374.18765,337.57477,323.0562,129.80081,328.02042,125.814735,319.08484,124.818214,334.97034,129.80081,314.12064,128.80429,343.9059,156.70679,305.18503,157.70331,346.88446,186.60233,298.23514,188.59535,349.86298,212.51178,291.28522,219.48741,333.97748,211.51526,307.17072,211.51526,345.8916,264.33072,296.24945,264.33072,361.7771,313.16006,285.32816,316.14963
72.64,1816,1,278.22147,109.96972,373.60464,337.96085,322.43555,129.46896,327.4034,125.46912,319.45483,124.469154,334.35843,130.46892,313.49338,127.46904,343.30063,155.46794,305.54477,157.46786,346.28134,186.46674,297.59616,188.46666,349.26205,212.46573,291.63474,219.46545,334.35843,211.46577,307.53192,211.46577,346.28134,264.4637,296.6026,264.4637,362.17853,313.4618,285.67328,315.46173
72.68,1817,1,279.08246,109.85564,373.58795,338.59393,322.35602,129.33336,327.33,126.33678,319.37164,125.33792,334.29355,130.33221,313.40286,127.33564,343.2467,155.30363,304.44974,157.30136,346.2311,187.26707,297.48615,188.26593,349.21548,212.2385,290.52258,220.22935,333.29877,211.23964,306.4393,211.23964,346.2311,265.17792,296.49136,265.17792,362.14783,314.12195,285.5486,316.11966
72.72,1818,1,276.98596,109.70225,371.4889,335.29785,322.2479,129.16736,327.22174,125.174515,318.26883,125.174515,334.1851,130.16557,312.3002,128.16914,344.13278,157.11725,305.33685,157.11725,346.1223,187.06357,297.3787,187.06357,350.10138,214.01526,291.4101,219.00632,334.1851,210.02242,306.3316,210.02242,346.1223,265.9222,296.38394,263.92578,362.0386,314.83453,285.4415,315.83276
